Time (s),Position Error (m),X Error (m),Y Error (m),Theta Error (deg),Uncertainty X (m),Uncertainty Y (m),Uncertainty Theta (deg),Landmarks Mapped,Landmarks Detected,Loop Closures,Laps Completed
0.8160000000000006,0.32066078291224787,0.03047239716292438,0.3192096030965246,2.1644564284982546,1.0904963272368886,1.0965532306434036,4.69953786729571,5,5,0,0
0.8330000000000006,0.07797449691358552,-0.039347066137821685,0.0673188722073732,1.0125980255000944,0.9269076307968689,0.9516920858273625,0.9717238293848854,5,5,0,0
0.8500000000000006,0.08191581113554913,-0.03938688856881356,0.07182529584250119,1.0125980255000944,1.0531664017970914,1.0745779960128012,4.685531756446603,5,5,0,0
0.8670000000000007,0.14999902914619218,-0.04558978822501558,-0.14290304389479758,0.6608822925612885,0.9266345723004403,0.9437389255475868,0.9408965159883474,5,5,0,0
0.8840000000000007,0.14720488901842152,-0.04560675144664117,-0.1399617932630548,0.6608822925612885,1.0529254204314933,1.0676598037795844,4.679235716853146,5,5,0,0
0.9010000000000007,0.15932711283888978,-0.044839203354399615,0.15288745772011225,-0.8299124722837645,0.9266389503181891,0.9415508584199714,0.939185776436296,5,5,0,0
0.9180000000000007,0.15685322256261472,-0.04485792827348689,0.15030202826072525,-0.8299124722837645,1.0529289277690808,1.0658472845704041,4.678892022983156,5,5,0,0
0.9350000000000007,0.1455477276596378,-0.011665534647491427,-0.14507948279571536,1.5970632993749905,0.926658035998983,0.9397998157244298,0.93159733946504,5,5,0,0
0.9520000000000007,0.13847319089684493,-0.011764590709830713,-0.13797252988397446,1.5970632993749903,1.052946411979358,1.0642348040041094,4.677374716972492,5,5,0,0
0.9690000000000007,0.12317654002816422,-0.0787418195912295,0.09472162298425957,1.8913698283046532,0.9266322599044463,0.9391022316649242,0.9351059009857594,5,5,0,0
0.9860000000000008,0.12984444006332685,-0.07888074394826106,0.10313780514209014,1.8913698283046536,1.0529239425587362,1.0636249317695678,4.678074784153579,5,5,0,0
1.0030000000000008,0.14223546170550017,-0.01905308787571869,0.1409535611787689,1.8032310573260608,0.8542762167272893,0.8646657566053567,0.8497596138121923,5,5,1,0
1.0200000000000007,0.15020717888271493,-0.01917936707789636,0.14897767774534287,1.8032310573260608,0.989842709925873,0.9985901832702462,4.6617649062711655,5,5,1,0
1.0370000000000006,0.22399385999479451,-0.08268860338064599,0.2081726307330669,1.4679125181469383,0.9266605484050827,0.9367888670202356,0.922516525299561,5,5,1,0
1.0540000000000005,0.23010755141916392,-0.08277228720376684,0.21470499223627826,1.4679125181469383,1.0529488555628472,1.061634019132463,4.675574550739827,5,5,1,0
1.0710000000000004,0.0515357308404412,0.018053811948519183,-0.048269984746070804,1.8918898826083193,0.9266281616345831,0.9361745583032248,0.9196748385517656,5,5,1,0
1.0880000000000003,0.04602444618258298,0.01795651141766541,-0.04237703793472036,1.8918898826083193,1.0529200762424304,1.0611722453740091,4.675014700376928,5,5,1,0
1.1050000000000002,0.17739282693372682,-0.05791361613971446,0.16767297967520278,0.8708183517260704,0.9266455713000268,0.9356460519991499,0.9201915749331825,5,5,1,0
1.122,0.18106982636121943,-0.0579430679304096,0.17154848555814795,0.8708183517260705,1.0529353390709961,1.0606511788631874,4.675116380867237,5,5,1,0
1.139,0.15719486661359403,-0.07493054202029725,0.13818697464743224,0.8182668203201133,0.9266638414904732,0.9350337502911936,0.91910473344143,5,5,1,0
1.156,0.1604177094065215,-0.0749565464552262,0.141828620647388,0.8182668203201134,1.0529514340427715,1.0601255826658325,4.674902581991373,5,5,1,0
1.1729999999999998,0.36697873544166915,-0.11773684235096482,0.34757938405433464,1.6932999587879494,0.9266624302247478,0.9381364983895802,0.9885388827904702,5,4,1,0
1.1899999999999997,0.37415836763141885,-0.11784819514154776,0.35511447023528575,1.6932999587879494,1.0529502826691863,1.0628206943976202,4.6890478524817585,5,4,1,0
1.2069999999999996,0.513805273699937,-0.06022875892277568,0.5102630261742362,-0.7689929676755888,0.9266861958865512,0.9372895985603698,0.9855015181817529,5,4,1,0
1.2239999999999995,0.5104093669608307,-0.060251725862841,0.5068406568260926,-0.7689929676755888,1.0529704301567375,1.062093361939915,4.688408459425618,5,4,1,0
1.2409999999999994,0.504047487710359,-0.11100890888887704,0.49167152857820184,2.724859106571344,0.9267073895707755,0.9364176221322614,0.9798580391904504,5,4,1,0
1.2579999999999993,0.5123721705423289,-0.11121073121428537,0.5001573896375433,2.724859106571344,1.052990146210297,1.061406180221574,4.68722544977744,5,4,1,0
1.2749999999999992,0.5017450938751923,-0.09599103975854462,0.4924772680174172,1.1190265755382587,0.9266871848788647,0.9361947416528712,0.9802898195288787,5,4,1,0
1.2919999999999991,0.5066432311019219,-0.09603967285434578,0.4974572794315364,1.1190265755382587,1.0529719737417116,1.0611576539590768,4.687315731881855,5,4,1,0
1.308999999999999,0.13780447035076696,-0.001799488676283545,0.13779272074082627,2.3717600646171135,0.9266663080807239,0.9358382663601005,0.9807870405580096,5,4,1,0
1.325999999999999,0.14835916132734372,-0.002017934832920787,0.1483454370338464,2.3717600646171135,1.0529538163015633,1.0608532905704515,4.687419744273144,5,4,1,0
1.3429999999999989,0.3438252167409274,-0.09977486337317032,0.3290300234109509,-0.128058741322505,0.9266609066686341,0.9353026606313868,0.9775613251270976,5,4,1,0
1.3599999999999988,0.34328003029575765,-0.09977550029068993,0.32846008698409435,-0.128058741322505,1.052948418795187,1.0603983838028177,4.686745863011927,5,4,1,0
1.3769999999999987,0.21661372933242512,0.017407918943959544,0.21591311237009592,1.6264285467126347,0.9266491502992253,0.9352106682564902,0.9805910939106949,5,4,1,0
1.3939999999999986,0.22382070322034467,0.017305186946174445,0.2231507062386484,1.6264285467126347,1.0529383797645275,1.060318375789949,4.6873787486752265,5,4,1,0
1.4109999999999985,0.5880853599402636,-0.10332675479776299,0.5789369329374594,-0.5801223075491053,0.9266606095305964,0.9346446202844407,0.9744199759021428,5,4,1,0
1.4279999999999984,0.5863078836391272,-0.10333590431925188,0.5771296434042483,-0.5801223075491053,1.0529480913510456,1.0598806641772924,4.686091647579281,5,4,1,0
1.4449999999999983,0.4181546937843573,-0.04600380813393201,0.4156164067635757,-0.333744045626441,0.9266569461032869,0.9346070450494816,0.9772592946615749,5,4,1,0
1.4619999999999982,0.41667887047818225,-0.04600813417604854,0.4141310573871664,-0.333744045626441,1.0529448921225824,1.0598054498352527,4.686682874814297,5,4,1,0
1.478999999999998,0.413126824766433,-0.14233475204235901,0.387833200877175,2.9053779901396073,0.9266525140979287,0.9342197259655696,0.9744621198825227,5,4,1,0
1.495999999999998,0.4253937188342974,-0.14266252803577117,0.4007583051143371,2.9053779901396073,1.052941565000133,1.0594794883866896,4.686100411126623,5,4,1,0
1.512999999999998,0.42436003707009645,-0.11056064577559255,0.4097045089669109,1.850887607156201,0.9266423225259526,0.9340797403817671,0.9755564954894501,5,4,1,0
1.5299999999999978,0.4323510750762335,-0.11069368731067186,0.41794061744360533,1.850887607156201,1.0529323041485228,1.059360367355106,4.686328105880639,5,4,1,0
1.5469999999999977,0.45054289545662923,-0.11197235646990578,0.43640702564580636,2.65520351247583,0.9266570401770118,0.9336154985241734,0.9705383130874667,5,4,1,0
1.5639999999999976,0.4620610095430374,-0.11224612455779948,0.4482200174709803,2.65520351247583,1.052945475305264,1.0589723522744436,4.685286037932565,5,4,1,0
1.5809999999999975,0.5601594862465824,-0.019463410680899074,0.559821244395657,0.06706885431630315,0.9266680531190685,0.9333422656456228,0.9693621032339674,5,4,1,0
1.5979999999999974,0.5603683114862587,-0.019463532974768327,0.5600301915094406,0.06706885431630315,1.052954747728848,1.0587687796766903,4.685042532065355,5,4,1,0
1.6149999999999973,0.5895830293316953,-0.14228572984785615,0.572156376839061,2.182501053734214,0.9266750253511331,0.9331667643529329,0.96869546372467,5,4,1,0
1.6319999999999972,0.5990556115163297,-0.14247070838067089,0.5818674444774459,2.182501053734214,1.052961388475427,1.0585966618109073,4.684904645936341,5,4,1,0
1.6489999999999971,0.6533446976403596,-0.10035742454348906,0.6455909550743186,-0.8661837342855271,0.9266925821757827,0.932940139247855,0.9665551267759249,5,4,1,0
1.665999999999997,0.6495403377232511,-0.10038656368124066,0.6417360736018409,-0.8661837342855271,1.0529760786195865,1.058409504741732,4.684462557558977,5,4,1,0
1.682999999999997,0.7007403620142811,-0.057339262687250425,0.6983904809706303,1.4402156495499188,0.9266987166799034,0.9327593752208512,0.9665222141785103,5,4,1,0
1.6999999999999968,0.7071347343651547,-0.05741981854086475,0.7047996147731723,1.4402156495499188,1.0529821531293397,1.058261648800069,4.6844557667434215,5,4,1,0
1.7169999999999968,0.3006896010820283,-0.06110948817658368,0.2944144470872061,-0.2096040642929863,0.9266861048499088,0.9326148555801997,0.9680371086380136,5,4,1,0
1.7339999999999967,0.29977661732768157,-0.06111119450974911,0.29348158750084963,-0.20960406429298628,1.0529705817168764,1.0581441548808075,4.684768562455931,5,4,1,0
1.7509999999999966,0.7211036613212092,-0.19159822153639539,0.6951838691130163,3.1494222451730565,0.9267245275988755,0.9323898998858071,0.9596901606500358,5,4,1,0
1.7679999999999965,0.7306333672564951,-0.19186781874324765,0.7049906790016962,3.149422245173057,1.0530051808045722,1.057975006900528,4.683050912014908,5,4,1,0
1.7849999999999964,0.43604900811229574,0.013669142128875933,0.4358347072333473,4.787117631481552,0.9267144689346353,0.9323776520795476,0.9636597318763839,5,4,1,0
1.8019999999999963,0.4572940291177109,0.012779612411364383,0.45711542368785274,4.787117631481551,1.052997059311083,1.0579564934146228,4.6838660013833895,5,4,1,0
1.8189999999999962,0.2755663201621218,0.027297521146195436,0.27421094461557516,3.243638169139486,0.9266976010700858,0.9322876626621731,0.9647441684439133,5,4,1,0
1.835999999999996,0.2898890912451783,0.02688900076275047,0.28863933699503974,3.243638169139486,1.052981381195495,1.0578922995859597,4.6840892338449,5,4,1,0
1.852999999999996,0.522187030369334,0.02364973769141443,0.5216512097111163,3.7283447377693864,0.9267242537496101,0.9322232384898822,0.960262910331245,5,4,1,0
1.8699999999999959,0.5387287425872519,0.023110048410245554,0.5382328341453331,3.7283447377693864,1.053005235078613,1.0578546600074545,4.683168318247059,5,4,1,0
1.8869999999999958,0.4444436518192748,-0.031600302093721666,0.44331882494434893,2.755883040876255,0.9267350357849493,0.9321992010242833,0.9608280080209042,5,4,1,0
1.9039999999999957,0.456694531704819,-0.031895221094075055,0.4555794005005538,2.755883040876255,1.0530144925414842,1.057843450933053,4.683284221683816,5,4,1,0
1.9209999999999956,0.5193538681952311,-0.11657790971541715,0.5061008114750791,4.082247624744637,0.926742124416182,0.9322068712588873,0.960290428492249,5,4,1,0
1.9379999999999955,0.5318438523896803,-0.11703078427240143,0.5188079402411674,4.082247624744637,1.053020794937211,1.0578506403237813,4.683173960801477,5,4,1,0
1.9549999999999954,0.6087449850790632,-0.1463890259560401,0.5908812993643906,1.4910698083017435,0.9267320228751847,0.9321858640615326,0.9629215882201436,5,4,1,0
1.9719999999999953,0.6152082811537896,-0.1464753707907107,0.5975166901032338,1.4910698083017435,1.0530114488248519,1.057844754685939,4.683714191230671,5,4,1,0
1.9889999999999952,0.33072177068130754,-0.009554263789269157,0.33058373469670954,1.8570321715058717,0.9267222812831262,0.9322182965092415,0.9644615067624824,5,4,1,0
2.0059999999999953,0.33898564802804587,-0.009688190053950052,0.338847175792381,1.8570321715058717,1.0530028560292308,1.0578830562924653,4.684031024459778,5,4,1,0
2.0229999999999952,0.5481120677672724,-0.10357671510212185,0.538236660699333,2.5537241641493256,0.9267543923241702,0.9323631096233875,0.957626468464874,5,4,1,0
2.039999999999995,0.55932025321181,-0.10382996016913637,0.5495984761843857,2.5537241641493256,1.053031498694125,1.0580297021599667,4.682628438513958,5,4,1,0
2.056999999999995,0.5442120649995643,-0.007760156146105146,0.5441567344687357,-0.28576519688799856,0.9267585969707773,0.9324164367989054,0.9598641891398503,5,4,1,0
2.073999999999995,0.5429404216119167,-0.007763327777368545,0.5428849161304328,-0.2857651968879986,1.0530343395858772,1.0580844271288343,4.6830865784937465,5,4,1,0
2.090999999999995,0.6713323032261609,-0.05264263568574279,0.6692651300217278,2.8871825837210072,0.9267719893932093,0.9325610178092919,0.9567760928016332,5,4,1,0
2.1079999999999948,0.6803135133067809,-0.05286921463503802,0.6782560891961751,2.8871825837210072,1.0530468609275463,1.0581983434647302,4.682454605421383,5,4,1,0
2.1249999999999947,0.46609179739639844,-0.0959882189725505,0.4561006746527383,3.7098765364068074,0.9267528009955036,0.9326216556406532,0.960021345018817,6,5,1,0
2.1419999999999946,0.4823563313470767,-0.09652257670239806,0.4726002778007441,3.7098765364068074,1.0530302228741835,1.0582836954205888,4.683118792318523,6,5,1,0
2.1589999999999945,0.8950780357757016,-0.13181886157856582,0.8853182918364553,1.2985788504490177,0.8896915330038557,0.9072094923800443,0.9062008022741587,6,5,1,0
2.1759999999999944,0.90080395819331,-0.13188435278337352,0.8910972385703175,1.2985788504490177,1.0205634522825162,1.0356892555305974,4.672382746962999,6,5,1,0
2.1929999999999943,0.6527939244482404,-0.0545077836520278,0.6505142652685478,2.437461270048679,0.8893612120615023,0.8991773561621814,0.8586606460211625,6,5,1,0
2.209999999999994,0.6636205287686937,-0.0547384981401251,0.6613591331679061,2.437461270048679,1.0202763987820147,1.028803630976293,4.663395623909754,6,5,1,0
2.226999999999994,0.6902756671197872,-0.07906318760645092,0.6857328262400557,2.040008643338909,0.889435426528378,0.8977513562119179,0.8584372275970342,6,5,1,0
2.243999999999994,0.6993123143451715,-0.0792248031229974,0.6948101492961385,2.040008643338909,1.0203407139733354,1.027573829716723,4.6633544915435765,6,5,1,0
2.260999999999994,0.6342403708768654,-0.06890709190356858,0.6304860511822739,2.8652035496787844,0.8893743193997858,0.8971466988273158,0.8581897670737033,6,5,1,0
2.277999999999994,0.6431348041940167,-0.0691302349792835,0.6394086228519171,2.8652035496787844,1.0202874472297903,1.0270558747142344,4.6633089449858645,6,5,1,0
2.2949999999999937,0.5770996350898133,-0.02285925350297191,0.5766467231764025,1.9091395083809377,0.8893581967709245,0.8966923869317438,0.855990652437494,6,5,1,0
2.3119999999999936,0.5855938314365657,-0.023000800306945735,0.5851419473954991,1.9091395083809382,1.0202734389159178,1.0266639075906105,4.662904742447087,6,5,1,0
2.3289999999999935,0.5308735810533612,-0.10227454567190364,0.5209286672549567,1.8738878502778065,0.8893804956595802,0.8962949959109523,0.854072691070922,6,5,1,0
2.3459999999999934,0.5390840787302213,-0.10241091396306956,0.529267086301104,1.8738878502778065,1.0202928723307354,1.0263300673872289,4.662553034734113,6,5,1,0
2.3629999999999933,0.6658785917824549,-0.025258108888294828,0.6653993740074995,0.8081263200116005,0.8894106525686035,0.8958494829062843,0.8468052205822064,6,5,1,0
2.3799999999999932,0.669473494107998,-0.025283472799458195,0.6689958933479119,0.8081263200116005,1.0203191371833755,1.0259581714367283,4.661227276338329,6,5,1,0
2.396999999999993,0.5819879498096655,-0.21589430931634013,0.5404624139831355,2.402893850279137,0.8893585316857536,0.8958269566484222,0.8451490553883063,6,5,1,0
2.413999999999993,0.5920113847364805,-0.21611852729687087,0.5511535737130231,2.402893850279137,1.0202739329031663,1.0259427103519363,4.66092668531687,6,5,1,0
2.430999999999993,0.7538298821401166,-0.09359034265234811,0.7479975527831613,2.273210402914856,0.8893694805556399,0.8956899524788332,0.844359295431298,6,5,1,0
2.447999999999993,0.7608730337876308,-0.09373081319498056,0.7550776835551432,2.2732104029148554,1.020283499488241,1.0258179293415668,4.66078354569877,6,5,1,0
2.4649999999999928,0.8263042672142857,-0.026412437674679268,0.8258820285928365,0.2817929386805027,0.8893746327929669,0.895683894683326,0.8445094813582834,6,5,1,0
2.4819999999999927,0.8275578654256408,-0.026415521744894477,0.8271361682569491,0.2817929386805027,1.0202878608566044,1.025833083764452,4.6608107561001875,6,5,1,0
2.4989999999999926,0.8207185351821163,-0.07166073985473531,0.8175840338185125,0.007152219945787176,0.889368196018107,0.8957287769663843,0.842509187451785,6,5,1,0
2.5159999999999925,0.8207502453841208,-0.07166074184149807,0.8176158654140835,0.007152219945787176,1.0202822112124932,1.025880110298034,4.660448730649853,6,4,1,0
2.5329999999999924,0.9050787227192204,-0.09150393763844278,0.9004412938752395,1.850582176033515,0.8893857730198713,0.8991490806140457,0.9249952402086584,6,4,1,0
2.5499999999999923,0.9132849940314494,-0.09163693527226968,0.908676043712461,1.8505821760335155,1.020298171437344,1.028817511750696,4.676064246188651,6,4,1,0
2.566999999999992,0.8541427952109102,-0.02723349092036642,0.8537085284703423,0.5583075304506865,0.8893838177629926,0.8990427956768535,0.921507998474094,6,4,1,0
2.583999999999992,0.8566266788866526,-0.02724559713738728,0.8561932868324789,0.5583075304506865,1.0202959933845581,1.0287416093946988,4.675375667401165,6,4,1,0
2.600999999999992,0.7843538619261147,-0.10527753322249112,0.7772564710036178,0.9043045993538047,0.8893825464371418,0.8989452001609045,0.9226549289360055,6,4,1,0
2.617999999999992,0.7871485998993267,-0.1052997654728216,0.7800736360849783,0.9043045993538047,1.020294918681777,1.0286513929332401,4.675601860505775,6,4,1,0
2.634999999999992,0.8333883903420741,-0.1249619997151612,0.8239664482150602,1.7233675671267679,0.8893851124980607,0.8988440989560446,0.921001187007235,6,4,1,0
2.6519999999999917,0.8409884677229935,-0.12507734185602004,0.8316352935014848,1.7233675671267679,1.0202974600207548,1.0285808860306123,4.675275802190059,6,4,1,0
2.6689999999999916,0.4764797618250605,-0.09504811602150198,0.4669034365579563,0.6018904701020952,0.8893774895065157,0.8988444543057958,0.9193352061377028,6,4,1,0
2.6859999999999915,0.47910773243915916,-0.09506218607861427,0.46958215475137877,0.6018904701020952,1.0202904480985158,1.0285927722273625,4.674947899316035,6,4,1,0
2.7029999999999914,0.6933219973524947,-0.13887278815289505,0.6792714779257949,-0.050071364599532334,0.8893841425348316,0.8987683099626875,0.921580704583806,6,4,1,0
2.7199999999999913,0.6931036873422601,-0.13887288552706423,0.6790486308599881,-0.050071364599532334,1.0202960976950772,1.0285300035678506,4.675389998185857,6,4,1,0
2.736999999999991,0.7154991272290665,-0.06042310090980152,0.7129432305183911,-0.7045561916734748,0.8893990297725972,0.8989031104469286,0.9181537792929259,6,4,1,0
2.753999999999991,0.7123764015180696,-0.06044238018573367,0.7098076190893678,-0.7045561916734748,1.0203088988467899,1.0286643029021771,4.6747157135493325,6,4,1,0
2.770999999999991,0.8044827598612853,-0.09073037542213314,0.7993500546630301,1.2862061652838255,0.8894060195859965,0.8989281490963572,0.9191254303845856,6,4,1,0
2.787999999999991,0.8084690977295372,-0.09077534987573443,0.8033567811617388,1.2862061652838255,1.0203154506304053,1.0286714579311516,4.674906651138054,6,4,1,0
2.804999999999991,0.9648138778087502,0.01660173867380621,0.9646710325729515,1.489771727545759,0.8894118282683317,0.8990504021806072,0.9183998907725257,6,4,1,0
2.8219999999999907,0.9714410492063239,0.01651554410367595,0.9713006480416055,1.4897717275457587,1.0203207080323904,1.0288095465340794,4.674764058158032,6,4,1,0
2.8389999999999906,0.7671342502056993,-0.17806434258571358,0.7461823153480509,1.5485587320009941,0.8894074933571198,0.8990687551982669,0.918749693269827,6,4,1,0
2.8559999999999905,0.7738602878590191,-0.17815747349551714,0.7530734756734816,1.5485587320009941,1.0203169493419033,1.0288304524532097,4.674832792620348,6,4,1,0
2.8729999999999905,1.0328174780359458,-0.09464622740112816,1.0284716984804518,-0.7463480088840085,0.8894122906971594,0.8990593279414749,0.9209806412831595,6,4,1,0
2.8899999999999904,1.0295118936758871,-0.09466786163578433,1.025150103737701,-0.7463480088840085,1.0203203985247364,1.0288249980608213,4.675271754849498,6,4,1,0
2.9069999999999903,0.7473083528315283,-0.1865241653192058,0.7236563479744689,0.9580993354820642,0.8894103116220999,0.8992122896514372,0.9195282105161556,6,4,1,0
2.92399999999999,0.7514469139962872,-0.18655981666083932,0.7279202561833387,0.9580993354820642,1.0203192106992591,1.0289702272935828,4.674985857733712,6,4,1,0
2.94099999999999,0.9296432580563562,-0.07517433472277446,0.9265988380354386,1.2285522698547255,0.8894108004777658,0.8992435114040664,0.9212590064130627,6,4,1,0
